id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
638924072026713547,"Back Bay Cute Studio, Walk to Prudential & Newbury",95634275,Sophia,,Back Bay,42.35221,-71.08263,Entire home/apt,114,3,16,2022-12-06,4.14,8,162,16,STR-480630
638978335989826229,Wonderful 1 bedroom in Beacon Hill Boston,380623623,Sofia,,Beacon Hill,42.35862,-71.06927,Entire home/apt,135,29,0,,,8,201,0,
639175771038611392,Unfurnished Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.3199,-71.05252,Private room,45,91,0,,,207,1,0,
639197811925504114,Cute Room in South End Apartment,297860058,June Team,,Roxbury,42.33579,-71.0835,Private room,100,91,0,,,207,365,0,
639528544992344909,Cute Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31745,-71.05514,Private room,82,91,0,,,207,362,0,
639536702121313972,Unique Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31921,-71.05451,Private room,80,91,0,,,207,355,0,
639602038524182034,Unfurnished Room in Fort Hill Apartment,297860058,June Team,,Roxbury,42.32571,-71.08988,Private room,39,91,0,,,207,2,0,
639649590229320270,Lovely Room in Fenway Apartment,297860058,June Team,,Fenway,42.34415,-71.0881,Private room,93,91,0,,,207,273,0,
639659007612841321,Lovely Room in Fenway Apartment,297860058,June Team,,Fenway,42.34193,-71.08793,Private room,87,91,0,,,207,365,0,
639735815387002773,Cozy Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.3169,-71.05963,Private room,53,91,0,,,207,354,0,
639763266269494281,Spacious 2bd/1ba | Ashmont+Parking | 3D TOUR,212359760,Evonify,,Dorchester,42.28363,-71.06774,Entire home/apt,167,1,17,2022-11-14,2.56,64,338,17,Exempt: This listing is a unit that has contracts with hospitals
639817426617817214,Simple & Affordable Efficient Studio Awaits!,285344759,Bv,,Back Bay,42.34901,-71.07164,Private room,72,2,48,2022-11-29,7.31,36,84,48,STR-415222
639832722798487399,Cute Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31563,-71.05576,Private room,49,91,0,,,207,354,0,
639837959803238173,Unique Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31781,-71.05702,Private room,77,91,0,,,207,354,0,
640523947541604406,Prime City Location: Private Suite-separate entry.,79360660,Jacqui,,Dorchester,42.27872,-71.07145,Private room,85,2,20,2022-11-14,3.51,1,71,20,STR-475138
640589630837905839,Unfurnished Room in Mission Hill Apartment,297860058,June Team,,Roxbury,42.32787,-71.09253,Private room,93,91,0,,,207,2,0,
640597857206445247,Unique Room in Mission Hill Apartment,297860058,June Team,,Roxbury,42.32726,-71.09112,Private room,55,91,0,,,207,354,0,
640627285090986042,Cute Room in Mission Hill Apartment,297860058,June Team,,Mission Hill,42.32913,-71.10063,Private room,75,91,0,,,207,354,0,
640790592484842073,Stunning 1 Bedroom Victorian | Mins to Downtown,7362903,Karim,,Roxbury,42.32499,-71.08531,Private room,120,2,2,2022-07-26,0.38,3,0,2,STR-454960
640925456938448640,Cute Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31677,-71.05716,Private room,74,91,0,,,207,354,0,
640929857701918994,Unfurnished Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31769,-71.05922,Private room,86,91,0,,,207,8,0,
640932731360770069,Unfurnished Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31608,-71.05908,Private room,71,91,0,,,207,8,0,
640955652760155079,Unique Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31652,-71.05728,Private room,71,91,0,,,207,362,0,
640963809066833811,Unfurnished Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.3184,-71.05875,Private room,74,91,0,,,207,20,0,
640966580383192740,Unfurnished Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31783,-71.05725,Private room,73,91,0,,,207,19,0,
641326488882829422,Boston Deluxe Queen Bed Room,462388177,Turana,,Dorchester,42.3185,-71.06735,Private room,185,28,4,2022-11-19,0.62,7,355,4,STR-480052
641394192307018561,Stunning Victorian with Office | Mins to Downtown,7362903,Karim,,Roxbury,42.32441,-71.08664,Entire home/apt,200,2,3,2022-08-28,0.73,3,139,3,STR-454960
641610213253152166,Studio for Two In A Perfect location,205269848,Temple Place,,Downtown,42.35408,-71.06178,Private room,89,2,23,2022-12-04,3.97,20,96,23,STR-439290
641634798856574600,Visit Boston and Stay With Us,285344759,Bv,,Bay Village,42.3487,-71.06859,Entire home/apt,108,3,14,2022-12-05,2.27,36,291,14,STR-415226
641766241140777161,Gorgeous and New Home on Cul de Sac,100307715,Juli,,West Roxbury,42.25641,-71.16001,Entire home/apt,269,91,0,,,1,235,0,
641962500819403476,wonderful 2 bedroom apartment Boston Beacon Hill,380623623,Sofia,,Beacon Hill,42.35884,-71.06953,Entire home/apt,145,31,0,,,8,136,0,
641974199506692966,wonderful one bedroom apartment boston,380623623,Sofia,,Beacon Hill,42.35864,-71.06899,Entire home/apt,145,31,0,,,8,136,0,
642007190276536466,Lovely 3-bedroom unit with off street parking.,414906633,Wayne,,Hyde Park,42.2550602,-71.1192514,Entire home/apt,150,29,6,2022-08-07,0.93,1,365,6,str-481934
642074109633624068,Luxury 1 bedroom condo w/beautiful Boston views!,4605246,Omar,,South Boston,42.33586,-71.04647,Entire home/apt,220,2,4,2022-08-28,0.62,1,99,4,STR-481821
642574460409151369,Beautiful single family home in Jamaica Plain,2006852,Jay,,Jamaica Plain,42.32172,-71.11131,Entire home/apt,399,5,3,2022-09-17,0.48,13,12,3,STR-466759
642706953473685940,Cheerful 1-bedroom in a home,84349533,Moe,,Hyde Park,42.25022,-71.12842,Private room,86,3,17,2022-12-02,2.60,2,354,17,STR-468015
642948081362358926,Cozy Renovated 2BR/1BA Top Floor Condo w/ Parking,306329570,Jon,,Brighton,42.352,-71.14877,Entire home/apt,130,29,2,2022-09-17,0.44,1,211,2,
642978302217695889,Studio Awaits Your Next Stay!,244600805,Bay Village,,Bay Village,42.34948,-71.07022,Entire home/apt,152,3,9,2022-10-29,1.80,21,45,9,STR-415225
643244026382581730,Jamaica Plain 1BR w/ W/D nr Forrest Hills T,107434423,Blueground,,Jamaica Plain,42.3009521,-71.112382,Entire home/apt,174,32,0,,,328,208,0,
644007536145129443,Entire Cozy 3 Bedroom Apartment in Boston,80808278,Aundre,,Dorchester,42.30009,-71.07765,Entire home/apt,117,3,4,2022-11-17,1.50,1,365,4,STR-482642
644670109338778596,Lovely 4 bed room in boston beacon hill,373675137,Liya,,Beacon Hill,42.3600363358851,-71.06595195829868,Entire home/apt,277,29,0,,,47,142,0,
645001882646487077,Comfortable 2 bedroom apt in a 2 family house,463279571,Tomasz,,West Roxbury,42.2938741,-71.1524408,Entire home/apt,364,3,2,2022-08-26,0.38,1,352,2,STR-482028
645088937916290483,Boston - Deluxe Room w/Queen Bed,462388177,Turana,,Dorchester,42.31748,-71.06872,Private room,124,28,3,2022-07-18,0.47,7,365,3,STR-456789
645101975588919478,Boston- Deluxe Room with Queen Bed,462388177,Turana,,Dorchester,42.31889,-71.06743,Private room,124,28,4,2022-07-09,0.64,7,365,4,STR-480052
645102213867782501,Boston-Deluxe Room W/ Double Full Bed,462388177,Turana,,Dorchester,42.31727,-71.06894,Private room,259,28,0,,,7,357,0,STR-480052
645102668241472505,Boston private room with Full Bed,462388177,Turana,,Dorchester,42.31708,-71.06677,Private room,109,30,5,2022-10-23,0.83,7,364,5,STR-480052
645103118371527790,Boston- Deluxe Room w/ Queen Bed,462388177,Turana,,Dorchester,42.31671,-71.06673,Private room,124,28,1,2022-06-18,0.16,7,358,1,STR-456789
645103508591613891,Deluxe  Room w/Queen Bed,462388177,Turana,,Dorchester,42.31804,-71.06685,Private room,164,28,3,2022-06-25,0.47,7,347,3,STR-480052
645492700860829268,Lovely condo with fire pit on the water!,461050648,Bruce,,Brighton,42.3451,-71.16432,Entire home/apt,140,2,16,2022-11-14,2.91,1,327,16,STR-480936
645528951341127494,td garden apartment apartment in historic west end,163848078,Adam,,West End,42.36409,-71.0638,Entire home/apt,220,3,3,2022-11-19,1.22,40,352,3,Str-006283
647070457404906638,Cheerful 3-bedroom home 9 minutes from US Open!,4368639,Amy,,Roslindale,42.28821,-71.13232,Entire home/apt,1000,3,0,,,1,90,0,STR-482639
647800372286587019,Beautiful 2BR 2BA unit in Fenway heart.BU/Hospital,163848078,Adam,,Fenway,42.34828,-71.0996,Entire home/apt,478,28,0,,,40,365,0,Str-861169
648340007710629258,Unfurnished Room in Roxbury Apartment,297860058,June Team,,Roxbury,42.32119,-71.08356,Private room,52,91,0,,,207,0,0,
648452739060004225,Cute Room in Roxbury Apartment,297860058,June Team,,Roxbury,42.32133,-71.08337,Private room,67,91,0,,,207,355,0,
648463597593005655,Modern Room in Dorchester - Fields Corner West Apa,297860058,June Team,,Dorchester,42.30174,-71.08223,Private room,49,91,0,,,207,354,0,
648482084671695845,Stunning panoramic View historic west End Boston,163848078,Adam,,West End,42.3639,-71.06377,Entire home/apt,220,3,1,2022-07-09,0.18,40,360,1,Str-862973
648491411069308988,Lovely Room in Upham's Corner Apartment,297860058,June Team,,Dorchester,42.32103,-71.06232,Private room,81,91,0,,,207,362,0,
648501112028209394,Lovely Room in Dorchester - Fields Corner West Apa,297860058,June Team,,Dorchester,42.30241,-71.08335,Private room,61,91,0,,,207,362,0,
649079170661226008,Cute Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.32156,-71.05708,Private room,88,91,0,,,207,354,0,
649102448751476152,Furnished Full Bedroom C in #1209: Mission Hill,297860058,June Team,,Roxbury,42.33685,-71.08234,Private room,95,91,0,,,207,364,0,
649104949463647225,Modern Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.32316,-71.05732,Private room,71,91,0,,,207,365,0,
649142637561813330,Cute Room in Mission Hill Apartment,297860058,June Team,,Roxbury,42.33763,-71.08447,Private room,104,91,0,,,207,354,0,
649153675516551663,(T1) Brand New Cute & Cozy South End Studio,331225367,Stone,,South End,42.34253,-71.07674,Entire home/apt,103,1,47,2022-12-05,7.46,61,235,47,Exempt: This listing is a unit that has contracts with hospitals
649179671464846978,Cute Room in JFK/UMass Apartment,297860058,June Team,,Dorchester,42.31907,-71.05461,Private room,91,91,0,,,207,354,0,
649227798792183262,Private Roofdeck | Fenway Kenmore | Keyless Entry,275849638,Steven,,Fenway,42.34856,-71.10458,Entire home/apt,188,1,31,2022-12-07,5.11,40,326,31,STR-483056
649386845524415763,P2-UniqueHomeStay 1bedroom nearBoston-free parking,138554230,Phi,,West Roxbury,42.27258,-71.17248,Private room,98,2,5,2022-11-08,1.10,4,180,5,STR-483530
649844612884023083,"Walk To Maverick, Easy Commuting To North Station",43613912,Drew,,East Boston,42.36737,-71.03382,Entire home/apt,155,2,4,2022-10-01,0.69,4,8,4,STR-478920
649911621088277844,Farmhouse-Inspired Cozy Boston Home| Near T,432166296,Heirloom,,Jamaica Plain,42.30833,-71.10166,Entire home/apt,227,1,12,2022-11-27,2.14,9,347,12,Exempt: This listing is a unit used for furnished institutional or business stays
650580862318364555,Lovely - 1 bed room  Penthouse Suite free parking,44581223,Andre,,Hyde Park,42.25279,-71.11463,Private room,94,1,24,2022-11-27,4.04,5,358,24,STR-445729
650670596271554040,Spacious 2BR 2BA apt in southbay plaza near shops,163848078,Adam,,Dorchester,42.3232,-71.06295,Entire home/apt,249,7,1,2022-06-24,0.17,40,365,1,Str-006826
650779319023665511,"Newly Renovated, 2B 2BA unit with elevator",31340713,Kama,,Roxbury,42.33563,-71.08578,Entire home/apt,250,30,0,,,21,365,0,
650804708053927547,"Newly Renovated, 2Bed, 2Bath unit with elevator",266312920,STARS Of,,Roxbury,42.33776,-71.08578,Entire home/apt,230,30,0,,,23,365,0,
651321536161383325,Top of the Hill Townhouse,178096049,Sean,,West Roxbury,42.27376,-71.17007,Entire home/apt,246,3,10,2022-11-26,1.88,1,157,10,STR-484047
652014243703538999,Upscale Unit 1 at Perrin Place.,69967323,John,,Roxbury,42.32094,-71.07895,Entire home/apt,165,3,4,2022-11-12,1.85,6,163,4,STR-482698
652022293246564522,Lamartine Garden. Secluded 1 bedroom B and B,128695387,Mark,,Jamaica Plain,42.31301,-71.10905,Private room,152,1,2,2022-07-15,0.34,1,323,2,str-481425
652688151257540112,"Welcome to a BetterPlace2Stay in Boston, MA.",464995389,Anthony,,Dorchester,42.28708,-71.06176,Entire home/apt,279,2,2,2022-11-13,1.00,1,162,2,STR-491439
652928774282974124,Cozy Room in Beacon Hill/MGH. Walk to Everything,95634275,Sophia,,West End,42.36177,-71.06611,Private room,75,4,2,2022-07-28,0.38,8,0,2,STR-480630
653014464547095412,Newly renovated -2 Bedroom Condo,382384906,Allan,,South Boston,42.32917,-71.0533,Entire home/apt,285,2,4,2022-10-23,1.11,1,365,4,STR-485180
654490902643219901,"Downtown Studio Apt, near Grocery and Hospitals",2356643,MyBostonTrip,,Downtown,42.35071,-71.06525,Entire home/apt,60,2,16,2022-12-05,2.74,57,336,16,STR-423037
655514870814006563,"Cozy S. End Studio nr T, Shops & Dining",107434423,Blueground,,Roxbury,42.33999439999999,-71.0814304,Entire home/apt,141,32,0,,,328,229,0,
655515158683197472,Symphony 1BR next door to laundromat,107434423,Blueground,,Fenway,42.3438654,-71.0880786,Entire home/apt,160,32,0,,,328,272,0,
655515533603303924,Ideal Fenway Studio w/ W/D & Gym,107434423,Blueground,,Fenway,42.3441154,-71.0995393,Entire home/apt,196,32,0,,,328,311,0,
655997096618398320,Private floor + private room in a house with dogs,5681297,Matt,,Roslindale,42.28169,-71.1226,Private room,149,2,6,2022-10-17,1.13,4,25,6,STR-464402
656512411368255674,"Luxury Apartment, Near T",279124542,Angela,,Jamaica Plain,42.30645,-71.10554,Entire home/apt,383,1,8,2022-11-28,1.80,5,355,8,STR-425116
656519339360622974,NEW! Chic Boston Condo ~ 1/2 Mi to Fenway Park!,122377513,Evolve,,Fenway,42.34752,-71.09076,Entire home/apt,140,28,8,2022-11-30,2.03,2,337,8,STR-465512
658610117757260264,Beautiful Studio Great Location! Back Bay/Kenmore,331225367,Stone,,Fenway,42.34881,-71.09193,Entire home/apt,99,1,16,2022-12-02,3.00,61,50,16,Exempt: This listing is a unit that has contracts with hospitals
658616819945465934,Bright Studio in Gorgeous Brownstone,409684302,Justin And Mandy,,South End,42.3414,-71.07852,Entire home/apt,279,14,0,,,33,290,0,Exempt: This listing is a hotel or motel
658713146354442625,Luxurious Fenway 2BR Penthouse  Roof Deck + Patio,275849638,Steven,,Fenway,42.34942,-71.09292,Entire home/apt,571,1,44,2022-12-03,7.72,40,300,44,STR-476581
658755874410003182,"Sun-filled, 2 bed w/ in-unit laundry & central air",266312920,STARS Of,,Roxbury,42.33591,-71.08494,Entire home/apt,177,29,0,,,23,244,0,
658765857439531363,"Northeastern,Boston Medical,in unit laundry,C/A",31340713,Kama,,Roxbury,42.3364,-71.08554,Entire home/apt,177,29,0,,,21,244,0,
658810825479859452,Cheerful 2-bedroom home with backyard and patio,13271600,Carol,,Jamaica Plain,42.30711180000001,-71.1121067,Entire home/apt,350,2,5,2022-08-14,1.01,1,203,5,STR-479745
659156386290642679,Lovely Beacon Hill 1BR,107434423,Blueground,,Back Bay,42.348129,-71.080849,Entire home/apt,208,32,0,,,328,309,0,
659421034687309149,"Basement Studio w/ Kitchenette, Bath, Private Door",9076046,Grant,,Roslindale,42.27901,-71.1153,Entire home/apt,119,1,16,2022-11-28,7.06,1,256,16,STR-490290
659511501225097577,"Luxury 1 bed w/ loft & 2 bath, in-unit laundry",31340713,Kama,,South End,42.34041,-71.06949,Entire home/apt,166,30,0,,,21,334,0,
659575049631716636,"Luxury 1 bed w/ loft & 2 bath, in-unit laundry",266312920,STARS Of,,South End,42.34218,-71.06928,Entire home/apt,200,30,0,,,23,334,0,
660152992531541857,Modern Living in  fenway heart high-end building,163848078,Adam,,Fenway,42.34356,-71.10274,Entire home/apt,299,14,0,,,40,365,0,Str-063579
660750253855523277,Modern Apt Central to Logan Airport & Downtown,466920770,Valdir,,East Boston,42.36759,-71.03371,Entire home/apt,116,2,20,2022-12-11,4.88,1,333,20,STR-486552
660763432786377137,Beautiful  single family house built on a hill,344700889,Jeff,,West Roxbury,42.2945,-71.13955,Entire home/apt,240,2,15,2022-11-13,2.74,1,342,15,STR-468297
660804988514976374,Lovely 2 Br 2 Ba apt with balcony steps Back Bay,158837906,Hashouki,,South End,42.34536,-71.06542,Entire home/apt,839,7,5,2022-11-22,1.14,2,346,5,STR-453687
660852553947772343,Great Value Studio in South End!,409684302,Justin And Mandy,,South End,42.34136,-71.07858,Entire home/apt,213,14,0,,,33,326,0,Exempt: This listing is a hotel or motel
661308354428480126,"Roxbury 1BR w/ W/D, nr Nubian Square",107434423,Blueground,,Roxbury,42.3259643,-71.08346379999999,Entire home/apt,107,32,0,,,328,365,0,
661308651867285356,"Roxbury 1BR w/ W/D, nr Nubian Square",107434423,Blueground,,Roxbury,42.3259643,-71.08346379999999,Entire home/apt,168,32,0,,,328,263,0,
661509143333692680,Cozy and beautiful 1BR Ocean view with balcony,163848078,Adam,,East Boston,42.37403,-71.03989,Entire home/apt,185,10,0,,,40,365,0,Str-079632
662231064185723309,"Downtown Loft 2 Bedroom, Location",37907846,S,,Leather District,42.3504614,-71.0579946,Entire home/apt,115,30,0,,,9,365,0,
662251245962689930,Corner 2BR 2BA unit High end building Fenway Heart,163848078,Adam,,Fenway,42.34639,-71.1005,Entire home/apt,442,5,0,,,40,365,0,Str-186380
662553374632386080,Unique 1 bdrm unit close to everything Boston,467338785,Web And Waves,,Dorchester,42.28612,-71.07444,Entire home/apt,105,1,13,2022-12-18,3.82,1,77,13,STR-476730
663044754148588277,Modern 2 bedroom apartment,445030990,Fati,,East Boston,42.38089,-71.02897,Entire home/apt,199,5,11,2022-11-10,2.36,2,255,11,STR-483349
663554848165356274,"N. Station 1BR w/ Gym & W/D, nr TD Garden",107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,133,32,0,,,328,365,0,
663556095677363746,AL/R1 Spacious & Sunny Room in the heart of Boston,412452734,Dan,,Allston,42.3522,-71.1349,Private room,35,1,10,2022-11-30,1.78,7,172,10,Exempt: This listing is a unit that has contracts with hospitals
663557367450319424,"N. Station 1BR w/ W/D & Gym, nr TD Garden",107434423,Blueground,,Downtown,42.365947,-71.063473,Entire home/apt,132,32,0,,,328,365,0,
663567168313829932,"AL/R2 Large, Sunny Room Next to BU, Harvard, MIT",412452734,Dan,,Allston,42.3518,-71.13521,Private room,33,1,16,2022-11-22,3.14,7,355,16,Exempt: This listing is a unit that has contracts with hospitals
664514073741032495,Cozy Studio | Downtown | 3D TOUR,212359760,Evonify,,Downtown,42.35311,-71.06357,Entire home/apt,99,1,21,2022-12-04,3.89,64,280,21,Exempt: This listing is a unit that has contracts with hospitals
664601123005873489,Loft Penthouse Steps Off Broadway!,40548611,Andrey,,South Boston,42.33599,-71.04715,Entire home/apt,475,2,3,2022-10-30,1.03,1,56,3,STR-485648
665375792698869155,Immaculate Condo w/ Outdoor Patio & Office,86525716,Gabby,,South Boston,42.3313418,-71.05488249999999,Entire home/apt,300,7,5,2022-09-23,1.18,1,354,5,STR-484179
